"CustomerID","Recency","Frequency","Monetary","Cluster","PredictedCluster","Segment"
16850,334,1,332.41,2,2,"At Risk Customers"
16851,5,3,342.45,1,1,"Loyal Customers"
16852,11,2,144.91,1,1,"Loyal Customers"
16855,24,2,328.4,1,1,"Loyal Customers"
16856,15,1,35.4,1,1,"Loyal Customers"
16858,369,1,375.69,2,2,"At Risk Customers"
16859,145,2,747.81,1,1,"Loyal Customers"
16861,60,2,173.76,1,1,"Loyal Customers"
16863,32,2,502.8,1,1,"Loyal Customers"
16866,141,3,207.74,1,1,"Loyal Customers"
16869,23,4,825.42,1,1,"Loyal Customers"
16871,23,6,2812.34,1,1,"Loyal Customers"
16872,78,3,680.02,1,1,"Loyal Customers"
16873,5,6,7123.62,1,1,"Loyal Customers"
16875,68,5,2095.53,1,1,"Loyal Customers"
16877,13,6,853.72,1,1,"Loyal Customers"
16878,85,1,13.3,1,1,"Loyal Customers"
16880,31,7,1519.08,1,1,"Loyal Customers"
16881,67,1,432,1,1,"Loyal Customers"
16882,67,3,705.12,1,1,"Loyal Customers"
16883,188,2,276.73,2,2,"At Risk Customers"
16884,38,2,429.84,1,1,"Loyal Customers"
16885,16,3,471.51,1,1,"Loyal Customers"
16887,36,1,194.88,1,1,"Loyal Customers"
16889,195,3,1578.67,2,2,"At Risk Customers"
16891,2,5,809.7,1,1,"Loyal Customers"
16892,2,5,525.54,1,1,"Loyal Customers"
16893,367,1,145.93,2,2,"At Risk Customers"
16895,65,1,219.14,1,1,"Loyal Customers"
16897,300,2,289.78,2,2,"At Risk Customers"
16898,27,3,508.81,1,1,"Loyal Customers"
16899,8,6,1281.56,1,1,"Loyal Customers"
16900,17,3,887.11,1,1,"Loyal Customers"
16902,117,1,1706.88,1,1,"Loyal Customers"
16903,30,1,373.24,1,1,"Loyal Customers"
16904,5,16,3754.27,3,3,"Best Customers"
16905,6,7,3102.43,1,1,"Loyal Customers"
16906,82,4,579.77,1,1,"Loyal Customers"
16907,30,5,981.65,1,1,"Loyal Customers"
16909,73,1,379.14,1,1,"Loyal Customers"
16910,5,8,1510.06,1,1,"Loyal Customers"
16912,29,11,2575.38,1,1,"Loyal Customers"
16913,291,1,113.44,2,2,"At Risk Customers"
16914,37,1,208.46,1,1,"Loyal Customers"
16915,10,6,621.68,1,1,"Loyal Customers"
16916,24,2,576.26,1,1,"Loyal Customers"
16917,277,1,391.52,2,2,"At Risk Customers"
16918,50,6,1068.82,1,1,"Loyal Customers"
16919,157,11,2596.45,1,2,"Loyal Customers"
16921,62,1,169.79,1,1,"Loyal Customers"
16923,13,19,7247.60999999998,3,3,"Best Customers"
16924,22,3,846.75,1,1,"Loyal Customers"
16926,372,1,230.25,2,2,"At Risk Customers"
16927,116,3,543.05,1,1,"Loyal Customers"
16928,81,17,2847.6,3,3,"Best Customers"
16929,4,7,1295.39,1,1,"Loyal Customers"
16930,27,3,380.55,1,1,"Loyal Customers"
16931,6,21,4604.21999999999,3,3,"Best Customers"
16932,54,1,161.94,1,1,"Loyal Customers"
16933,2,2,563.23,1,1,"Loyal Customers"
16934,55,2,950.93,1,1,"Loyal Customers"
16936,26,1,262.68,1,1,"Loyal Customers"
16938,9,4,2736.38,1,1,"Loyal Customers"
16940,53,3,3049.88,1,1,"Loyal Customers"
16942,13,9,1920.59,1,1,"Loyal Customers"
16943,212,3,816.73,2,2,"At Risk Customers"
16945,22,19,4345.50000000001,3,3,"Best Customers"
16947,236,1,406.48,2,2,"At Risk Customers"
16948,139,3,435.02,1,1,"Loyal Customers"
16949,4,6,1286.27,1,1,"Loyal Customers"
16950,57,3,1178.56,1,1,"Loyal Customers"
16951,135,3,1277.75,1,1,"Loyal Customers"
16952,110,2,167.61,1,1,"Loyal Customers"
16953,31,1,20.8,1,1,"Loyal Customers"
16954,1,9,2085.08,1,1,"Loyal Customers"
16955,185,4,518.67,2,2,"At Risk Customers"
16956,18,1,308.74,1,1,"Loyal Customers"
16957,240,2,416.64,2,2,"At Risk Customers"
16959,88,1,117.35,1,1,"Loyal Customers"
16960,39,3,507.05,1,1,"Loyal Customers"
16961,117,1,234.17,1,1,"Loyal Customers"
16963,188,1,110.55,2,2,"At Risk Customers"
16965,227,1,201.19,2,2,"At Risk Customers"
16966,9,7,2154.97,1,1,"Loyal Customers"
16967,190,1,319.02,2,2,"At Risk Customers"
16968,5,2,439.43,1,1,"Loyal Customers"
16969,40,3,650.41,1,1,"Loyal Customers"
16971,39,1,357.21,1,1,"Loyal Customers"
16976,268,1,251.52,2,2,"At Risk Customers"
16978,78,1,344.33,1,1,"Loyal Customers"
16979,4,6,1852,1,1,"Loyal Customers"
16980,256,2,1078.96,2,2,"At Risk Customers"
16982,61,1,384.06,1,1,"Loyal Customers"
16983,13,7,1931.25,1,1,"Loyal Customers"
16984,89,2,4481.35,1,1,"Loyal Customers"
16985,18,10,5464.12,1,1,"Loyal Customers"
16986,30,2,1873.2,1,1,"Loyal Customers"
16987,4,7,1625.05,1,1,"Loyal Customers"
16988,6,1,126.12,1,1,"Loyal Customers"
16989,8,6,1133.25,1,1,"Loyal Customers"
16990,219,1,179,2,2,"At Risk Customers"
16992,11,5,1614.31,1,1,"Loyal Customers"
16996,31,6,1456.96,1,1,"Loyal Customers"
16997,289,3,702,2,2,"At Risk Customers"
16998,150,4,295,2,2,"At Risk Customers"
16999,24,2,484.82,1,1,"Loyal Customers"
17001,1,11,3989.57,1,1,"Loyal Customers"
17002,86,3,1493.73,1,1,"Loyal Customers"
17004,47,2,1412.94,1,1,"Loyal Customers"
17006,5,4,781.78,1,1,"Loyal Customers"
17007,51,6,889.93,1,1,"Loyal Customers"
17010,19,1,195.36,1,1,"Loyal Customers"
17011,31,1,270.9,1,1,"Loyal Customers"
17014,9,3,586.33,1,1,"Loyal Customers"
17015,29,3,1842.56,1,1,"Loyal Customers"
17017,3,20,8694.26,3,3,"Best Customers"
17018,41,2,920.1,1,1,"Loyal Customers"
17019,12,4,1272.61,1,1,"Loyal Customers"
17022,32,1,71,1,1,"Loyal Customers"
17024,46,3,95.85,1,1,"Loyal Customers"
17025,61,3,357.77,1,1,"Loyal Customers"
17026,186,2,154.83,2,2,"At Risk Customers"
17027,79,6,890.29,1,1,"Loyal Customers"
17029,111,2,716,1,1,"Loyal Customers"
17030,64,1,146.87,1,1,"Loyal Customers"
17031,12,2,380.35,1,1,"Loyal Customers"
17033,87,3,1030.14,1,1,"Loyal Customers"
17034,17,3,745.52,1,1,"Loyal Customers"
17035,246,2,433.53,2,2,"At Risk Customers"
17037,88,1,1267.32,1,1,"Loyal Customers"
17038,31,1,112.4,1,1,"Loyal Customers"
17040,138,1,449.73,1,1,"Loyal Customers"
17041,27,3,1081.57,1,1,"Loyal Customers"
17042,3,5,1044.38,1,1,"Loyal Customers"
17043,33,4,1735.18,1,1,"Loyal Customers"
17044,26,1,948.48,1,1,"Loyal Customers"
17045,114,3,339.44,1,1,"Loyal Customers"
17046,158,1,642.02,2,2,"At Risk Customers"
17047,86,3,1100.9,1,1,"Loyal Customers"
17048,118,3,925.35,1,1,"Loyal Customers"
17049,3,9,5659.98000000001,1,1,"Loyal Customers"
17050,97,6,3228.84,1,1,"Loyal Customers"
17051,195,1,247.14,2,2,"At Risk Customers"
17052,29,1,413.75,1,1,"Loyal Customers"
17053,131,1,498.48,1,1,"Loyal Customers"
17054,29,5,1356.33,1,1,"Loyal Customers"
17058,82,3,1179.89,1,1,"Loyal Customers"
17059,30,5,3095.04,1,1,"Loyal Customers"
17060,267,1,234.24,2,2,"At Risk Customers"
17061,74,11,5232.23,1,1,"Loyal Customers"
17062,314,4,538.37,2,2,"At Risk Customers"
17063,22,7,1461.14,1,1,"Loyal Customers"
17064,59,3,859.35,1,1,"Loyal Customers"
17068,13,21,4552.14,3,3,"Best Customers"
17069,29,9,2709.7,1,1,"Loyal Customers"
17070,115,1,312.14,1,1,"Loyal Customers"
17071,29,9,2429.03,1,1,"Loyal Customers"
17073,18,4,1446.09,1,1,"Loyal Customers"
17075,18,4,834.12,1,1,"Loyal Customers"
17076,37,3,841.08,1,1,"Loyal Customers"
17078,37,2,378.2,1,1,"Loyal Customers"
17079,79,1,118.8,1,1,"Loyal Customers"
17080,23,2,287.62,1,1,"Loyal Customers"
17081,26,2,290.16,1,1,"Loyal Customers"
17082,34,2,2003.85,1,1,"Loyal Customers"
17083,110,3,1405.78,1,1,"Loyal Customers"
17084,36,2,2949.75,1,1,"Loyal Customers"
17085,124,5,1566.65,1,1,"Loyal Customers"
17086,8,6,2050.08,1,1,"Loyal Customers"
17088,29,4,1991.01,1,1,"Loyal Customers"
17090,5,7,2043.95,1,1,"Loyal Customers"
17091,3,9,3827.76,1,1,"Loyal Customers"
17092,51,4,1777.78,1,1,"Loyal Customers"
17094,323,1,302,2,2,"At Risk Customers"
17095,23,3,1324.16,1,1,"Loyal Customers"
17096,16,4,1022.13,1,1,"Loyal Customers"
17097,3,8,954.42,1,1,"Loyal Customers"
17100,19,2,971.74,1,1,"Loyal Customers"
17101,11,4,1621.73,1,1,"Loyal Customers"
17102,262,1,25.5,2,2,"At Risk Customers"
17105,160,2,665.78,2,2,"At Risk Customers"
17107,34,6,10815.43,1,1,"Loyal Customers"
17109,30,6,885.04,1,1,"Loyal Customers"
17110,166,1,163.3,2,2,"At Risk Customers"
17111,48,1,248.61,1,1,"Loyal Customers"
17114,6,8,808.62,1,1,"Loyal Customers"
17115,9,3,837.5,1,1,"Loyal Customers"
17117,289,1,116.2,2,2,"At Risk Customers"
17118,318,1,157.02,2,2,"At Risk Customers"
17119,4,2,606.91,1,1,"Loyal Customers"
17120,234,1,307.46,2,2,"At Risk Customers"
17122,120,1,138.32,1,1,"Loyal Customers"
17123,162,1,345.3,2,2,"At Risk Customers"
17124,186,1,298.89,2,2,"At Risk Customers"
17125,51,1,259.35,1,1,"Loyal Customers"
17126,153,5,1004.75,2,2,"At Risk Customers"
17128,335,1,157.09,2,2,"At Risk Customers"
17131,6,5,2463.17,1,1,"Loyal Customers"
17133,16,7,4892.24,1,1,"Loyal Customers"
17134,107,2,425,1,1,"Loyal Customers"
17135,17,7,1139.73,1,1,"Loyal Customers"
17138,276,1,380.5,2,2,"At Risk Customers"
17139,16,12,10668.47,3,1,"Best Customers"
17140,248,1,465.32,2,2,"At Risk Customers"
17142,240,1,579,2,2,"At Risk Customers"
17144,2,2,984.57,1,1,"Loyal Customers"
17146,106,3,749.78,1,1,"Loyal Customers"
17147,23,4,1714.59,1,1,"Loyal Customers"
17148,52,1,124.88,1,1,"Loyal Customers"
17152,195,3,1689.5,2,2,"At Risk Customers"
17153,25,1,213.78,1,1,"Loyal Customers"
17154,76,1,329.34,1,1,"Loyal Customers"
17155,18,2,251.7,1,1,"Loyal Customers"
17157,8,2,319,1,1,"Loyal Customers"
17158,33,3,1266.97,1,1,"Loyal Customers"
17159,22,3,1538.88,1,1,"Loyal Customers"
17160,32,6,3518.03,1,1,"Loyal Customers"
17162,29,10,1715.46,1,1,"Loyal Customers"
17163,22,2,293.1,1,1,"Loyal Customers"
17164,33,7,2467.35,1,1,"Loyal Customers"
17165,285,1,158.68,2,2,"At Risk Customers"
17166,39,2,206.34,1,1,"Loyal Customers"
17169,58,2,835.78,1,1,"Loyal Customers"
17171,290,1,224.91,2,2,"At Risk Customers"
17172,79,1,317.76,1,1,"Loyal Customers"
17173,6,8,3766.6,1,1,"Loyal Customers"
17174,218,1,59.9,2,2,"At Risk Customers"
17175,45,4,1443.69,1,1,"Loyal Customers"
17176,202,1,306.13,2,2,"At Risk Customers"
17179,179,3,711.79,2,2,"At Risk Customers"
17180,57,4,796.03,1,1,"Loyal Customers"
17181,58,2,239.92,1,1,"Loyal Customers"
17183,8,6,3347.31,1,1,"Loyal Customers"
17186,47,2,144,1,1,"Loyal Customers"
17187,227,1,203.95,2,2,"At Risk Customers"
17188,12,7,2474.23,1,1,"Loyal Customers"
17189,107,2,384.4,1,1,"Loyal Customers"
17190,59,2,444.74,1,1,"Loyal Customers"
17191,29,7,2095.13,1,1,"Loyal Customers"
17193,36,7,1699.3,1,1,"Loyal Customers"
17194,274,2,262.62,2,2,"At Risk Customers"
17197,30,1,1013.01,1,1,"Loyal Customers"
17198,24,3,692.22,1,1,"Loyal Customers"
17201,54,1,342.63,1,1,"Loyal Customers"
17203,36,6,3563.85,1,1,"Loyal Customers"
17204,176,4,1564.56,2,2,"At Risk Customers"
17205,54,1,384.08,1,1,"Loyal Customers"
17206,54,1,204.24,1,1,"Loyal Customers"
17211,27,8,2317.22,1,1,"Loyal Customers"
17212,254,1,226.85,2,2,"At Risk Customers"
17213,41,7,2781.23,1,1,"Loyal Customers"
17214,61,6,1069.12,1,1,"Loyal Customers"
17217,235,1,113.5,2,2,"At Risk Customers"
17218,5,10,1960.72,1,1,"Loyal Customers"
17219,32,1,114.23,1,1,"Loyal Customers"
17220,25,14,3198.25,1,1,"Loyal Customers"
17221,8,2,335.13,1,1,"Loyal Customers"
17222,66,1,354.15,1,1,"Loyal Customers"
17223,311,2,426.79,2,2,"At Risk Customers"
17226,309,1,393.49,2,2,"At Risk Customers"
17227,19,6,939.32,1,1,"Loyal Customers"
17228,16,8,1906.09,1,1,"Loyal Customers"
17229,97,2,318.76,1,1,"Loyal Customers"
17230,265,8,3638.41,2,2,"At Risk Customers"
17231,13,10,3174.32,1,1,"Loyal Customers"
17232,3,2,421.52,1,1,"Loyal Customers"
17233,36,1,190.88,1,1,"Loyal Customers"
17234,183,1,149.89,2,2,"At Risk Customers"
17235,26,2,550.06,1,1,"Loyal Customers"
17236,13,6,916.13,1,1,"Loyal Customers"
17237,12,2,314.69,1,1,"Loyal Customers"
17238,3,17,3744.65,3,3,"Best Customers"
17239,313,1,382.5,2,2,"At Risk Customers"
17242,109,2,1135.04,1,1,"Loyal Customers"
17243,2,26,8676.85,3,3,"Best Customers"
17244,54,1,954.9,1,1,"Loyal Customers"
17245,205,1,171.45,2,2,"At Risk Customers"
17247,16,1,282.19,1,1,"Loyal Customers"
17248,121,1,318.65,1,1,"Loyal Customers"
17250,4,2,384.52,1,1,"Loyal Customers"
17251,363,1,283.28,2,2,"At Risk Customers"
17252,117,2,353.86,1,1,"Loyal Customers"
17253,19,1,178.26,1,1,"Loyal Customers"
17254,5,2,272.44,1,1,"Loyal Customers"
17255,41,2,298.41,1,1,"Loyal Customers"
17256,108,2,240,1,1,"Loyal Customers"
17259,149,2,603.37,2,2,"At Risk Customers"
17262,53,5,1253.36,1,1,"Loyal Customers"
17263,209,1,63.44,2,2,"At Risk Customers"
17265,139,2,562.9,1,1,"Loyal Customers"
17266,3,3,310.64,1,1,"Loyal Customers"
17267,128,2,317.62,1,1,"Loyal Customers"
17268,108,4,763.64,1,1,"Loyal Customers"
17272,43,4,2148.63,1,1,"Loyal Customers"
17274,36,1,111.98,1,1,"Loyal Customers"
17277,228,2,1065.35,2,2,"At Risk Customers"
17278,242,1,246.04,2,2,"At Risk Customers"
17279,58,1,187.83,1,1,"Loyal Customers"
17282,131,3,1703.41,1,1,"Loyal Customers"
17284,61,6,1652.58,1,1,"Loyal Customers"
17286,22,1,153.92,1,1,"Loyal Customers"
17287,27,7,1064.11,1,1,"Loyal Customers"
17288,10,7,1419.73,1,1,"Loyal Customers"
17289,32,3,944.41,1,1,"Loyal Customers"
17290,4,2,525.24,1,1,"Loyal Customers"
17291,309,1,550.8,2,2,"At Risk Customers"
17293,9,9,1875.11,1,1,"Loyal Customers"
17295,29,3,556.95,1,1,"Loyal Customers"
17297,18,1,131.78,1,1,"Loyal Customers"
17298,102,2,498.42,1,1,"Loyal Customers"
17299,12,4,669.11,1,1,"Loyal Customers"
17301,22,1,197.63,1,1,"Loyal Customers"
17302,15,5,1135.63,1,1,"Loyal Customers"
17303,362,1,250.04,2,2,"At Risk Customers"
17306,11,19,8631.31,3,3,"Best Customers"
17309,96,1,82.75,1,1,"Loyal Customers"
17311,79,2,1384.85,1,1,"Loyal Customers"
17312,139,3,644.3,1,1,"Loyal Customers"
17313,32,1,2328.84,1,1,"Loyal Customers"
17314,25,8,2527.92,1,1,"Loyal Customers"
17315,2,38,6292.26,3,3,"Best Customers"
17317,47,3,2600.34,1,1,"Loyal Customers"
17320,101,3,1200.62,1,1,"Loyal Customers"
17321,9,2,700.86,1,1,"Loyal Customers"
17323,16,7,921.070000000001,1,1,"Loyal Customers"
17324,18,4,990.23,1,1,"Loyal Customers"
17325,281,1,96.8,2,2,"At Risk Customers"
17329,15,2,523.11,1,1,"Loyal Customers"
17330,23,2,363.9,1,1,"Loyal Customers"
17331,124,1,175.2,1,1,"Loyal Customers"
17333,86,1,494.25,1,1,"Loyal Customers"
17334,303,2,307.02,2,2,"At Risk Customers"
17337,152,4,2027.87,2,2,"At Risk Customers"
17338,18,8,6643.93,1,1,"Loyal Customers"
17339,95,2,243.36,1,1,"Loyal Customers"
17340,30,11,12353.29,3,1,"Best Customers"
17341,157,3,781.36,2,2,"At Risk Customers"
17343,356,1,193.64,2,2,"At Risk Customers"
17344,47,1,160.57,1,1,"Loyal Customers"
17345,16,4,537.74,1,1,"Loyal Customers"
17346,4,15,2676.56,3,3,"Best Customers"
17347,87,1,228.96,1,1,"Loyal Customers"
17348,15,5,1159.52,1,1,"Loyal Customers"
17349,180,1,110.75,2,2,"At Risk Customers"
17350,9,4,1286.07,1,1,"Loyal Customers"
17351,37,3,587.15,1,1,"Loyal Customers"
17353,130,2,1740,1,1,"Loyal Customers"
17354,51,1,1393.06,1,1,"Loyal Customers"
17356,312,1,178.22,2,2,"At Risk Customers"
17357,25,2,388.14,1,1,"Loyal Customers"
17358,304,2,365.85,2,2,"At Risk Customers"
17359,12,1,127.86,1,1,"Loyal Customers"
17360,18,3,585.79,1,1,"Loyal Customers"
17361,50,3,488.2,1,1,"Loyal Customers"
17362,240,2,312.23,2,2,"At Risk Customers"
17364,1,11,4481.18,1,1,"Loyal Customers"
17365,13,8,4801.56,1,1,"Loyal Customers"
17367,239,1,168.4,2,2,"At Risk Customers"
17368,24,8,1912.67,1,1,"Loyal Customers"
17370,73,4,446.18,1,1,"Loyal Customers"
17371,18,3,423.89,1,1,"Loyal Customers"
17372,41,8,1342.68,1,1,"Loyal Customers"
17373,41,4,646.92,1,1,"Loyal Customers"
17374,219,2,495.77,2,2,"At Risk Customers"
17375,200,3,400.1,2,2,"At Risk Customers"
17376,71,2,203.2,1,1,"Loyal Customers"
17377,24,20,4100.91999999999,3,3,"Best Customers"
17379,12,1,404.66,1,1,"Loyal Customers"
17381,9,29,20275.61,3,3,"Best Customers"
17382,66,1,65.4,1,1,"Loyal Customers"
17383,5,1,199.29,1,1,"Loyal Customers"
17384,20,2,336.4,1,1,"Loyal Customers"
17385,15,1,261.11,1,1,"Loyal Customers"
17386,8,6,2686.42,1,1,"Loyal Customers"
17387,20,2,784.11,1,1,"Loyal Customers"
17388,78,4,1259.56,1,1,"Loyal Customers"
17389,1,34,31833.68,3,3,"Best Customers"
17391,164,2,508.8,2,2,"At Risk Customers"
17392,307,2,457.91,2,2,"At Risk Customers"
17394,220,1,203.87,2,2,"At Risk Customers"
17396,40,8,7330.8,1,1,"Loyal Customers"
17397,23,2,696.41,1,1,"Loyal Customers"
17398,115,3,653.38,1,1,"Loyal Customers"
17400,127,5,2129.96,1,1,"Loyal Customers"
17402,5,13,2633.85,1,1,"Loyal Customers"
17403,37,1,281.62,1,1,"Loyal Customers"
17404,5,15,31906.82,3,3,"Best Customers"
17405,2,3,1031.41,1,1,"Loyal Customers"
17406,334,3,2200.42,2,2,"At Risk Customers"
17408,164,1,32.65,2,2,"At Risk Customers"
17409,185,2,771.85,2,2,"At Risk Customers"
17410,17,5,1214.72,1,1,"Loyal Customers"
17411,13,3,778.94,1,1,"Loyal Customers"
17412,3,7,1258.06,1,1,"Loyal Customers"
17414,44,2,778,1,1,"Loyal Customers"
17415,80,1,507.84,1,1,"Loyal Customers"
17416,30,7,6893.42,1,1,"Loyal Customers"
17418,43,2,463.46,1,1,"Loyal Customers"
17419,12,12,4226.57,1,1,"Loyal Customers"
17420,51,3,598.83,1,1,"Loyal Customers"
17422,17,6,1979.37,1,1,"Loyal Customers"
17423,47,2,698.41,1,1,"Loyal Customers"
17425,20,2,759.17,1,1,"Loyal Customers"
17426,9,6,5037.26,1,1,"Loyal Customers"
17427,72,1,100.8,1,1,"Loyal Customers"
17428,1,28,17256.85,3,3,"Best Customers"
17429,129,3,524.92,1,1,"Loyal Customers"
17430,33,2,265.76,1,1,"Loyal Customers"
17431,314,1,403.3,2,2,"At Risk Customers"
17432,19,2,365.76,1,1,"Loyal Customers"
17433,89,1,303.16,1,1,"Loyal Customers"
17434,3,7,2373.82,1,1,"Loyal Customers"
17436,2,2,216.3,1,1,"Loyal Customers"
17438,254,1,388.45,2,2,"At Risk Customers"
17440,157,3,186.42,2,2,"At Risk Customers"
17442,37,6,2248.56,1,1,"Loyal Customers"
17443,220,1,534.24,2,2,"At Risk Customers"
17444,148,3,2940.04,1,2,"Loyal Customers"
17446,177,2,120.9,2,2,"At Risk Customers"
17447,41,2,541.53,1,1,"Loyal Customers"
17449,3,7,2520.86,1,1,"Loyal Customers"
17450,9,46,194550.79,4,3,"Super VIP Customers"
17451,2,7,1721.4,1,1,"Loyal Customers"
17453,18,2,486.72,1,1,"Loyal Customers"
17454,193,4,517.53,2,2,"At Risk Customers"
17455,204,1,131.7,2,2,"At Risk Customers"
17456,366,1,249.86,2,2,"At Risk Customers"
17457,127,5,1737.7,1,1,"Loyal Customers"
17458,16,1,316.5,1,1,"Loyal Customers"
17459,44,2,657.3,1,1,"Loyal Customers"
17460,95,6,622.43,1,1,"Loyal Customers"
17461,23,3,757.46,1,1,"Loyal Customers"
17462,61,2,675.69,1,1,"Loyal Customers"
17463,17,5,1896.41,1,1,"Loyal Customers"
17464,159,1,289.96,2,2,"At Risk Customers"
17466,11,2,763.28,1,1,"Loyal Customers"
17468,11,2,137,1,1,"Loyal Customers"
17469,17,5,1870.97,1,1,"Loyal Customers"
17470,45,5,1125.07,1,1,"Loyal Customers"
17472,192,3,710.29,2,2,"At Risk Customers"
17475,80,1,194.37,1,1,"Loyal Customers"
17480,78,1,511.82,1,1,"Loyal Customers"
17481,4,4,1255.59,1,1,"Loyal Customers"
17483,66,3,414.04,1,1,"Loyal Customers"
17486,262,1,396.87,2,2,"At Risk Customers"
17489,59,2,376.64,1,1,"Loyal Customers"
17490,1,7,2092.32,1,1,"Loyal Customers"
17491,2,10,3558.87,1,1,"Loyal Customers"
17492,249,1,374.57,2,2,"At Risk Customers"
17495,8,2,497.56,1,1,"Loyal Customers"
17496,359,1,271.05,2,2,"At Risk Customers"
17498,76,1,272.22,1,1,"Loyal Customers"
17499,290,1,622.88,2,2,"At Risk Customers"
17500,18,3,1138,1,1,"Loyal Customers"
17501,221,2,288.6,2,2,"At Risk Customers"
17502,10,4,689.1,1,1,"Loyal Customers"
17503,3,2,558.96,1,1,"Loyal Customers"
17504,207,9,2997.03,2,2,"At Risk Customers"
17505,162,2,1145.84,2,2,"At Risk Customers"
17506,76,1,302.2,1,1,"Loyal Customers"
17507,262,2,605.58,2,2,"At Risk Customers"
17508,281,1,387.31,2,2,"At Risk Customers"
17509,58,8,6115.14,1,1,"Loyal Customers"
17510,25,1,308.48,1,1,"Loyal Customers"
17511,3,31,91062.38,4,3,"Super VIP Customers"
17512,29,10,2924.99,1,1,"Loyal Customers"
17513,73,1,513.2,1,1,"Loyal Customers"
17514,129,1,208.65,1,1,"Loyal Customers"
17515,32,4,639.02,1,1,"Loyal Customers"
17516,16,5,768.08,1,1,"Loyal Customers"
17517,309,1,153.94,2,2,"At Risk Customers"
17519,18,6,1844.02,1,1,"Loyal Customers"
17520,54,1,546.81,1,1,"Loyal Customers"
17521,30,3,723.21,1,1,"Loyal Customers"
17522,2,5,1070.71,1,1,"Loyal Customers"
17523,12,4,652.74,1,1,"Loyal Customers"
17524,362,1,145,2,2,"At Risk Customers"
17525,360,1,422.7,2,2,"At Risk Customers"
17526,5,4,1195.9,1,1,"Loyal Customers"
17527,54,4,939.37,1,1,"Loyal Customers"
17528,2,8,3628.5,1,1,"Loyal Customers"
17530,2,10,2385,1,1,"Loyal Customers"
17531,191,1,296.7,2,2,"At Risk Customers"
17534,54,1,223.36,1,1,"Loyal Customers"
17535,281,1,164.4,2,2,"At Risk Customers"
17536,178,1,76.5,2,2,"At Risk Customers"
17537,30,2,897.62,1,1,"Loyal Customers"
17538,26,1,98.42,1,1,"Loyal Customers"
17540,25,2,578.9,1,1,"Loyal Customers"
17542,270,1,170.75,2,2,"At Risk Customers"
17545,44,3,645.96,1,1,"Loyal Customers"
17548,234,1,103.3,2,2,"At Risk Customers"
17549,24,2,148.86,1,1,"Loyal Customers"
17550,198,3,267.16,2,2,"At Risk Customers"
17551,360,1,306.84,2,2,"At Risk Customers"
17552,61,4,930.41,1,1,"Loyal Customers"
17553,130,1,1487.6,1,1,"Loyal Customers"
17554,2,5,1952.45,1,1,"Loyal Customers"
17555,20,2,483.26,1,1,"Loyal Customers"
17556,206,1,157.9,2,2,"At Risk Customers"
17557,15,3,541.46,1,1,"Loyal Customers"
17560,95,4,854.95,1,1,"Loyal Customers"
17561,20,1,167.62,1,1,"Loyal Customers"
17562,15,7,1122.38,1,1,"Loyal Customers"
17564,25,3,454.01,1,1,"Loyal Customers"
17566,9,2,901.210000000001,1,1,"Loyal Customers"
17567,8,8,4331.48,1,1,"Loyal Customers"
17569,333,1,344.14,2,2,"At Risk Customers"
17571,51,4,1498.51,1,1,"Loyal Customers"
17572,72,4,226.75,1,1,"Loyal Customers"
17573,30,3,380.6,1,1,"Loyal Customers"
17574,243,1,185.65,2,2,"At Risk Customers"
17576,9,19,3622.68,3,3,"Best Customers"
17578,219,1,143.46,2,2,"At Risk Customers"
17579,5,3,448.9,1,1,"Loyal Customers"
17580,253,3,215.72,2,2,"At Risk Customers"
17581,1,25,11045.04,3,3,"Best Customers"
17582,237,1,175.27,2,2,"At Risk Customers"
17584,8,2,1242.3,1,1,"Loyal Customers"
17585,110,4,1133.07,1,1,"Loyal Customers"
17588,101,3,1240.2,1,1,"Loyal Customers"
17589,61,4,2404.17,1,1,"Loyal Customers"
17590,3,3,1479.22,1,1,"Loyal Customers"
17591,74,7,2225.97,1,1,"Loyal Customers"
17593,4,5,3927.34,1,1,"Loyal Customers"
17594,86,2,993.18,1,1,"Loyal Customers"
17595,13,2,388.79,1,1,"Loyal Customers"
17596,24,7,2827.93,1,1,"Loyal Customers"
17597,214,1,2044.37,2,2,"At Risk Customers"
17600,18,1,161.67,1,1,"Loyal Customers"
17601,240,1,116.01,2,2,"At Risk Customers"
17602,3,6,5102.97,1,1,"Loyal Customers"
17603,79,1,394.72,1,1,"Loyal Customers"
17604,218,2,309.36,2,2,"At Risk Customers"
17608,34,2,193.42,1,1,"Loyal Customers"
17609,41,5,1112.22,1,1,"Loyal Customers"
17611,8,15,3984.22,3,3,"Best Customers"
17612,54,6,2048.45,1,1,"Loyal Customers"
17613,23,14,4559.15,1,1,"Loyal Customers"
17614,58,1,390.07,1,1,"Loyal Customers"
17615,131,3,329.6,1,1,"Loyal Customers"
17616,174,3,571.2,2,2,"At Risk Customers"
17618,6,3,971.58,1,1,"Loyal Customers"
17619,313,1,218.52,2,2,"At Risk Customers"
17620,60,1,81.44,1,1,"Loyal Customers"
17621,22,3,1379.9,1,1,"Loyal Customers"
17623,33,1,527.05,1,1,"Loyal Customers"
17624,15,2,843.48,1,1,"Loyal Customers"
17625,19,4,2047,1,1,"Loyal Customers"
17628,82,1,75.75,1,1,"Loyal Customers"
17629,6,8,1814.12,1,1,"Loyal Customers"
17630,170,2,503.6,2,2,"At Risk Customers"
